Feature,Importance
osm_name_Coolgrenna Road,5.411816846078528e-06
osm_name_Echlin Street,5.406241256757197e-06
osm_name_O'Connell Street Lower,5.405666364361028e-06
osm_name_Watling Street,5.3983887937463455e-06
osm_name_Lea Crescent,5.355830208080767e-06
osm_name_Eglinton Park,5.280810886775948e-06
osm_name_Seafort Avenue,5.264611157950116e-06
osm_name_Patrick Street,5.2545026826327044e-06
osm_name_Dawson Street,5.2533279628357e-06
osm_name_Nutley Avenue,5.2131948975334376e-06
osm_name_James Street East,5.205627788773359e-06
osm_name_Maxwell Lane,5.187732795489862e-06
osm_name_Elizabeth Street,5.184398045020549e-06
osm_name_Hazel Road,5.180557487662696e-06
osm_name_Bremen Road,5.175042135013689e-06
osm_ref_R809,5.162000314796165e-06
osm_name_Brookwood Grove,5.157198196515547e-06
osm_name_Parker Hill,5.151435880992079e-06
osm_name_Oxmantown Lane,5.1457454695485125e-06
osm_name_Luke Street,5.143803244813736e-06
osm_name_Westfield Road,5.142861223520735e-06
osm_name_Broom Bridge,5.126451587653654e-06
osm_name_Kylemore Park West,5.126265773276671e-06
osm_name_Glasnevin Downs,5.102777391389247e-06
osm_name_Belcamp Lane,5.089786179686089e-06
osm_name_Our Lady's Road,5.075996655382316e-06
osm_name_Leeson Street Upper,5.074983482113578e-06
osm_name_Bride Street,5.074754825383004e-06
osm_name_Baggot Street Lower,5.0481026359345555e-06
osm_name_Bangor Road,5.023858025975105e-06
osm_name_Harmonstown Road,5.01436731007028e-06
osm_name_Simmonscourt Square,5.008424990734613e-06
osm_name_Westhampton Place,5.00315729292837e-06
osm_name_Saint Alban's Park,4.99522059092233e-06
osm_name_Terminal Road West,4.9637922106436825e-06
osm_name_EastPoint Business Park,4.944116414861487e-06
osm_name_Blunden Drive,4.934045686696977e-06
osm_name_Herbert Park,4.93368634720324e-06
osm_ref_R806,4.931154785616796e-06
osm_name_Glin Road,4.8768077485238935e-06
osm_name_Phoenix Street North,4.875671949125319e-06
osm_name_O'Curry Avenue,4.861794781404159e-06
osm_name_Memorial Road,4.841645387720822e-06
osm_name_St James's Terrace,4.84092499058336e-06
osm_name_Oakwood Road,4.8300785925156304e-06
osm_name_Prospect Square,4.826866769297267e-06
osm_name_Pearse Street,4.818704817649421e-06
osm_name_Goldsmith Street,4.80495735556302e-06
osm_name_The Link Road,4.7709765926194466e-06
osm_name_Chapelizod Hill Road,4.763183231109313e-06
osm_name_Milner's Square,4.744190245740835e-06
osm_ref_L4005,4.7304410432463515e-06
osm_name_Mount Argus View,4.727163728956871e-06
osm_name_Crosstick Alley,4.723504476921472e-06
osm_name_Belvidere Road,4.711398456214168e-06
osm_fclass_trunk,4.6993594885531784e-06
osm_name_Brookwood Park,4.696944564371622e-06
osm_name_Pim Street,4.694978528094647e-06
osm_name_Glasilawn Avenue,4.669306126134074e-06
osm_name_Heytesbury Street,4.6547653952672125e-06
osm_name_School House Lane East,4.607804867987339e-06
osm_name_Glasnevin Hill,4.607604905982252e-06
osm_name_Shanagarry,4.597706621616631e-06
osm_name_Westpark,4.569143162272595e-06
osm_name_Brown Street,4.5040444413282474e-06
osm_name_Eannafort Road,4.491966306881254e-06
osm_name_McAuley Park,4.482888847761654e-06
osm_name_Kylemore Park South,4.47369556458124e-06
osm_name_Midlde Third,4.470774246049922e-06
osm_name_Oscar Square,4.449910996019548e-06
osm_name_Pine Road,4.430528609628824e-06
osm_name_Sion Hill Park,4.430524300600037e-06
osm_name_Crestfield Avenue Extension,4.42383807634081e-06
osm_name_Adelaide,4.418163200981605e-06
osm_name_Newbury Wood,4.3982114683587584e-06
osm_name_Grantham Place,4.393064473803543e-06
osm_name_Castle Terrace,4.392802263747971e-06
osm_name_Windsor Terrace,4.375362935867689e-06
osm_name_Berkeley Road,4.367792167892815e-06
osm_name_Kildonan Avenue,4.361086669979132e-06
osm_name_Nicholas Street,4.357064402627619e-06
osm_name_Merville Avenue,4.354303831369623e-06
osm_name_Sandyhill Court,4.299573643508008e-06
osm_name_O'Moore Road,4.2970445402852476e-06
osm_name_Kildare Place,4.271354500752687e-06
osm_name_Glasanaon Park,4.262754685348155e-06
osm_name_Carlisle Street,4.244932764541819e-06
osm_name_Frank Sherwin Bridge,4.222983942211215e-06
osm_name_Grove Road,4.205959192212564e-06
osm_name_Wilfield Park,4.185125292995548e-06
osm_name_Middle Abbey Street,4.183349109450235e-06
osm_name_Ayrfield Park,4.174313317005501e-06
osm_name_Ardmore Grove,4.164893035456458e-06
osm_name_York Road,4.163716323345878e-06
osm_name_Dartry Court,4.154281726062102e-06
osm_name_South Cumberland Street,4.149117201243564e-06
osm_name_Goldenbridge Industrial Estate,4.13410542868886e-06
osm_name_Emerald Square,4.120639037118052e-06
osm_name_Greencastle Park,4.086587050500662e-06
osm_name_Ratoath Avenue,4.075382428581639e-06
osm_name_Mornington Park,4.06495475398202e-06
osm_name_Downpatrick Road,4.064584440242965e-06
osm_name_Rothe Abbey,4.05649658446301e-06
osm_name_O'Donoghue Street,4.05601998217822e-06
osm_name_Saint Kevin's Parade,4.043399278025686e-06
osm_name_Portside Court,4.042010561532676e-06
osm_name_Rostrevor Terrace,4.039545438991479e-06
osm_name_Fairview,4.03633281540131e-06
osm_name_Holyrood Park,4.03159592249828e-06
osm_name_Blarney Park,4.017860877817551e-06
osm_name_Kildare Street,3.994416158465718e-06
osm_name_Ringsend Road,3.986945480436633e-06
osm_name_Cashel Road,3.948149428870868e-06
osm_name_Prospect Road,3.935865510204579e-06
osm_name_Marlborough Road,3.9339032029403185e-06
osm_name_Long Lane,3.9315598042662225e-06
osm_name_Golden Bridge,3.914286907896744e-06
osm_ref_R117,3.910669279708135e-06
osm_name_Collins Avenue East,3.833101363478417e-06
osm_name_Millbrook Road,3.831564840519598e-06
osm_name_Saint Brendan's Avenue,3.826541176755659e-06
osm_name_Gracefield Road,3.8164992273569935e-06
osm_name_Beresford Place,3.8063228716203076e-06
osm_name_Teeling Way,3.8050109287257398e-06
osm_name_Dame Street,3.7991338558441347e-06
osm_name_Northbrook Avenue,3.786114832234525e-06
osm_name_Calderwood Road,3.7812048585594766e-06
osm_name_Merrion Wood,3.7759161447522595e-06
osm_name_Ard Righ Road,3.748628010393739e-06
osm_name_Tyrconnell Park,3.745804764080257e-06
osm_name_Pembroke Road,3.7340493218798976e-06
osm_name_Saint Aidan's Park,3.732570074662541e-06
osm_name_Griffith Crescent,3.7316802634592073e-06
osm_name_Connaught Parade,3.7304102164440694e-06
osm_name_Santry Bypass,3.730201496284654e-06
osm_name_Pembroke Row,3.7220486063483644e-06
osm_name_Adare Park,3.693899872941203e-06
osm_name_Walkinstown Drive,3.6832994515729345e-06
osm_name_Beaumont Road,3.655130674984959e-06
osm_name_Lime Street,3.645886364531612e-06
osm_name_Ross Road,3.645592408556947e-06
osm_name_Belvedere Avenue,3.638858573119454e-06
osm_name_Temple Street West,3.6382393140708317e-06
osm_name_St John's Road West,3.635060611006127e-06
osm_name_Serpentine Avenue,3.62505783440288e-06
osm_name_Mayor Street Lower,3.618636241668339e-06
osm_name_Cill Eanna,3.612477833127338e-06
osm_name_Shanliss Walk,3.606342875766878e-06
osm_name_Faughart Road,3.6049397123278336e-06
osm_name_Balcurris Park West,3.592039754880388e-06
osm_name_Bachelor's Way,3.589172808775711e-06
osm_name_Montrose Crescent,3.575260114772967e-06
osm_name_Sandwith Street Upper,3.5700548565401487e-06
osm_name_Arran Quay,3.5688615880857018e-06
osm_name_Deanstown Avenue,3.565428591872838e-06
osm_name_Kevin Street Upper,3.5613488385644225e-06
osm_name_Fitzpatrick Cottages,3.5420361534468775e-06
osm_name_Knockmaree,3.5307692514205354e-06
osm_name_Clareville Court,3.520668155548755e-06
osm_name_Brickfield Lane,3.511078336784884e-06
osm_name_New Row Square,3.5061174988850384e-06
osm_name_Frankfort Cottages,3.5056743768381416e-06
osm_name_Castlekevin Road,3.5046360320502127e-06
osm_name_Camac Bridge,3.4979139663827747e-06
osm_name_Market Street South,3.4743017459578467e-06
osm_name_Kingsland Park Avenue,3.470160092841029e-06
osm_name_Shanowen Grove,3.4692254242959373e-06
osm_name_Ailesbury Road,3.4520721648975193e-06
osm_name_Edenmore Drive,3.450314868529055e-06
osm_name_Ailesbury Grove,3.4236576931427616e-06
osm_name_The Haven,3.403330072290318e-06
osm_name_Merrion Square South,3.3953501577989935e-06
osm_name_Seafield Avenue,3.385198655968187e-06
osm_name_Bluebell Avenue,3.374913918338681e-06
osm_name_Hillcrest Park,3.3377948830220574e-06
osm_name_Elm Mount Avenue,3.3252670332847715e-06
osm_name_Annadale Avenue,3.323352228617102e-06
osm_name_Laracor Gardens,3.313411850158577e-06
osm_name_Military Road,3.311585372226458e-06
osm_name_Coolock Lane,3.307782283752876e-06
osm_name_Oak Road,3.3016838987084998e-06
osm_name_Lissadel Avenue,3.2653224074164196e-06
osm_name_Oxford Road,3.2559524991636705e-06
osm_name_Ballyboggan Road,3.225151127889679e-06
osm_name_Bow Lane East,3.211926607148938e-06
osm_name_Kincora Walk,3.206314679173903e-06
osm_name_Syndenham Road,3.204453229748684e-06
osm_name_Cremorne,3.2039089813394953e-06
osm_name_Erne Place,3.1804243503339555e-06
osm_name_Merrion Court,3.1800691082544864e-06
osm_name_Brookwood Avenue,3.175419951269512e-06
osm_name_Braithwaite Street,3.1719016706450215e-06
osm_name_Great Western Square,3.170080261953142e-06
osm_name_Rathmines Road Upper,3.151758357934512e-06
osm_name_Boyne Street,3.150695896715726e-06
osm_name_Pinebrook Drive,3.1217351743955093e-06
osm_name_Long's Place,3.111069433138677e-06
osm_name_Ballymount Road Lower,3.108962198827151e-06
osm_name_Iveagh Gardens,3.098017728811971e-06
osm_name_Inchicore Road,3.0969208776797026e-06
osm_name_Church Avenue,3.0829361741045686e-06
osm_name_Fleming Road,3.075156493073951e-06
osm_name_Drimnagh Road,3.072348880059961e-06
osm_name_Mayfield Road,3.0698996673601226e-06
osm_name_Prospect Way,3.0504272291523495e-06
osm_name_Leinster Road West,3.0463344640354725e-06
osm_name_Richmond Street South,3.032932293251603e-06
osm_name_Oldtown Park,3.0312335161935135e-06
osm_name_Burlington Road,3.024097855552077e-06
osm_name_Berystede,3.021290694174148e-06
osm_name_Ship Street Little,2.999628292453768e-06
osm_name_Cambridge Road,2.9903127974772757e-06
osm_name_Vicar Street,2.970393816807411e-06
osm_name_Gilford Road,2.9567881864684816e-06
osm_name_Upper Abbey Street,2.9561724900733375e-06
osm_name_Belton Park Road,2.9488377505288336e-06
osm_name_Cameron Street,2.9463305761260567e-06
osm_name_Strangford Road East,2.936328270043553e-06
osm_name_Ossory Road,2.935159026950132e-06
osm_name_Mercer Street,2.931699492199159e-06
osm_name_Pinewood Avenue,2.9229141756744384e-06
osm_name_Pearse Square,2.9193519248311575e-06
osm_name_Ballygall Road East,2.9053623513664045e-06
osm_name_Dolphin Avenue,2.9043051452744063e-06
osm_name_Highfield Mews,2.8982469555919983e-06
osm_name_Holywell,2.891891089435516e-06
osm_name_Mourne Road,2.885565103441569e-06
osm_name_Aungier Street,2.8811248658081674e-06
osm_name_Beechwood Cottages,2.8735233427606626e-06
osm_name_John's Lane West,2.8707321646318647e-06
osm_name_Kilbarrack Avenue,2.8649754521412758e-06
osm_name_Stella Avenue,2.8642048594323108e-06
osm_name_Richmond Road,2.8585731128006747e-06
osm_name_Shelbourne Road,2.8557118785507994e-06
osm_name_Waterloo Road,2.842073037610077e-06
osm_name_Thomond Road,2.8365782405572625e-06
osm_name_Windsor Avenue,2.827731320089229e-06
osm_name_Chesterfield Avenue,2.816457571418543e-06
osm_name_Butt Bridge,2.8131857070875315e-06
osm_name_Prince's Street South,2.8060680601735895e-06
osm_name_Belton Park Avenue,2.805310477906257e-06
osm_name_Casement Road,2.8050239595685243e-06
osm_name_Samuel Beckett Bridge,2.7965520941829537e-06
osm_name_Edenmore Avenue,2.774411940462567e-06
osm_name_Comeragh Road,2.7709119812100758e-06
osm_name_Cedarwood Road,2.750120602653672e-06
osm_name_Sundrive Road,2.7498550135579096e-06
osm_name_Slaney Road,2.7406120509912182e-06
osm_name_Seapark Road,2.736210259652058e-06
osm_name_Foxfield Heights,2.719734500656927e-06
osm_name_Bolton Street,2.7188350299839232e-06
osm_name_Beneavin Road,2.718683881022247e-06
osm_name_Seaview Avenue,2.7162483515074376e-06
osm_name_Milltown Road,2.7159782128907852e-06
osm_name_Ballyhoy Avenue,2.7053054105939464e-06
osm_name_Ormond Road,2.6990100699513323e-06
osm_name_Heytesbury Lane,2.6868693107746425e-06
osm_name_Castle Avenue,2.6852297646667036e-06
osm_name_Glovers Alley,2.683473219521875e-06
osm_ref_R834,2.6705930251675693e-06
osm_name_Morrogh Terrace,2.6641385583893806e-06
osm_name_Raheny Road,2.661480763999387e-06
osm_name_Harcourt Street,2.6598303057581657e-06
osm_name_Winton Road,2.6548057186729954e-06
osm_name_Grenville Lane,2.651861191864092e-06
osm_name_Earl Street South,2.649764931850478e-06
osm_name_Grace Park Gardens,2.6489798770352316e-06
osm_name_Saint Assam's Park,2.6354046307969867e-06
osm_name_Hampstead Park,2.6273471151097735e-06
osm_name_Le Fanu Road,2.6235795249850273e-06
osm_name_Rostrevor Court,2.6207236259370728e-06
osm_name_Cromcastle Park,2.6154842599042966e-06
osm_name_Montrose Avenue,2.608416450655862e-06
osm_name_Blackheath Gardens,2.6075762193202115e-06
osm_name_Gray Street,2.606792175227134e-06
osm_name_Seapark,2.5967472565540124e-06
osm_name_Saint Mobhi Road,2.5934425629028796e-06
osm_name_William Street South,2.589823353128049e-06
osm_name_Rowserstown Lane,2.5830440658960577e-06
osm_name_Swan Alley,2.5808243065105997e-06
osm_name_Orwell Road,2.5608379738793834e-06
osm_name_Cullenswood Gardens,2.544433174571219e-06
osm_name_West Road,2.5424353486603345e-06
osm_name_St Andrew Lane,2.5416774910596255e-06
osm_name_May Lane,2.5368409952039102e-06
osm_name_Charlemont Road,2.5261010623249783e-06
osm_name_Waterfall Avenue,2.5244467715442397e-06
osm_name_Kilworth Road,2.52402871886639e-06
osm_name_Shangan Road,2.5208597703853393e-06
osm_name_Christchurch Place,2.519976931582054e-06
osm_name_Cardiffsbridge Grove,2.510053557636535e-06
osm_name_Seaview Terrace,2.5031837732119907e-06
osm_name_Baggot Lane,2.4991072358289996e-06
osm_name_Havelock Square,2.4947193816772803e-06
osm_name_Arranmore Road,2.4781232848160318e-06
osm_name_All Saints Road,2.4779960841508206e-06
osm_name_Phoenix Lane,2.4779905389334612e-06
osm_name_Usher Street,2.4717000770422663e-06
osm_name_Lombard Court,2.469200596587856e-06
osm_name_Setanta Place,2.460926523084952e-06
osm_name_Macroom Avenue,2.4600621422113225e-06
osm_name_The Rise,2.4507596832744402e-06
osm_name_Phibsborough,2.4504993947453985e-06
osm_name_Dunseverick Road,2.443508834542734e-06
osm_name_Clontarf Road,2.4401845153081898e-06
osm_name_Clonshaugh Meadow,2.438719160461641e-06
osm_name_Neville Road,2.4372863972795933e-06
osm_name_William Street North,2.432054686787029e-06
osm_name_Church Lane,2.432028791205147e-06
osm_name_Donore Avenue,2.4297752793755327e-06
osm_name_Templeogue Road,2.4184172817886723e-06
osm_name_Clonliffe Road,2.4140235812180957e-06
osm_name_Captain's Avenue,2.396396317720877e-06
osm_name_Cowper Downs,2.389853975922975e-06
osm_name_Brookvale Road,2.3757835498585616e-06
osm_name_Saint Teresa Place,2.3668998807725293e-06
osm_name_Lamb Alley,2.366019401724098e-06
osm_name_Pembroke Gardens,2.3641241984197864e-06
osm_name_Thomas Street,2.3640938393563465e-06
osm_name_Saint Assam's Drive,2.3602196160016766e-06
osm_name_Baymount Park,2.355619292330564e-06
osm_name_Hollybank Road,2.3529272184610983e-06
osm_name_Benbulbin Road,2.346043470145603e-06
osm_name_Dolmen Way,2.3449469531152093e-06
osm_name_Killarney Street,2.3347733948013647e-06
osm_name_Park row,2.3241473087977784e-06
osm_name_Saint Laurence's Road,2.3218680356043605e-06
osm_name_Park Avenue,2.3139697326674252e-06
osm_name_Mask Crescent,2.3123146066524035e-06
osm_name_Lakelands Park,2.310878151861664e-06
osm_name_Cliftonville Road,2.3074175001821465e-06
osm_name_O'Donovan Rossa Bridge,2.3049494325293574e-06
osm_name_Summer Street North,2.3038910284901243e-06
osm_name_Addison Road,2.3017981026783165e-06
osm_name_Connolly Gardens,2.2901301827717037e-06
osm_name_Clyde Lane,2.2895668106684604e-06
osm_name_Hanbury Lane,2.2891133111813798e-06
osm_name_Cherryfield Avenue Upper,2.2867054003613546e-06
osm_name_Reginald Square,2.2842888132286657e-06
osm_name_Parkside Court,2.2788297654160054e-06
osm_name_Anglesea Road,2.2686100932396615e-06
osm_name_Cremore Park,2.2667567167184133e-06
osm_name_Thornville Road,2.26521241607835e-06
osm_name_Findlater Place,2.2623362337296324e-06
osm_name_Tourmakeady Road,2.2535398750872787e-06
osm_name_Bedford Row,2.24853434978515e-06
osm_name_Simmonscourt Road,2.248033918614136e-06
osm_ref_R824,2.2450540650852323e-06
osm_name_Seafort Crescent,2.239199609549073e-06
osm_name_Grove Park,2.2260778229082975e-06
osm_name_Aulden Grange,2.225135613784764e-06
osm_name_Mount Street Lower,2.2240384300910684e-06
osm_name_Mark's Lane,2.2215654016558015e-06
osm_name_Kilmainham Lane,2.219481667414611e-06
osm_name_Jamestown Road,2.2183882541479345e-06
osm_name_New Row South,2.206828261509177e-06
osm_name_Portobello Harbour,2.19829916574579e-06
osm_name_Sandwith Street Lower,2.18629915276523e-06
osm_name_Durham Road,2.1779262498016953e-06
osm_name_Deanstown Road,2.174708882723343e-06
osm_name_Lorcan Avenue,2.1726971931191837e-06
osm_name_Adelaide Road,2.1715019731074785e-06
osm_name_Griffith Court,2.1661258145562768e-06
osm_name_Belgrove Park,2.1654890570847315e-06
osm_name_Blessington Court,2.1649674554371205e-06
osm_name_Connolly Avenue,2.164817243949796e-06
osm_name_150 Howth Road,2.1577644998149956e-06
osm_name_Rutland Place,2.1546722990297473e-06
osm_name_Walnut Rise,2.154212909596062e-06
osm_name_Annamoe Parade,2.139963980325712e-06
osm_name_Victoria Road,2.132566004255757e-06
osm_ref_R820,2.129866405855768e-06
osm_name_Roseglen Road,2.125801483496787e-06
osm_name_Dunluce Road,2.1237604558496762e-06
osm_name_Saint Lawrence Road,2.122015675356422e-06
osm_name_Leo Avenue,2.1171936519402436e-06
osm_name_Seafort Villas,2.112472574768981e-06
osm_name_Orwell Park,2.110511019323255e-06
osm_name_Crannogue Road,2.110500306610492e-06
osm_name_Parkview Avenue,2.110445692280323e-06
osm_name_Talbot Street,2.1004434460220145e-06
osm_name_Colepark Drive,2.0953264943168118e-06
osm_name_Nutley Park,2.085570577171705e-06
osm_name_Leinster Street South,2.083697993909324e-06
osm_name_Morning Star Avenue,2.082993377952545e-06
osm_name_Ballygall Road West,2.0801248543483774e-06
osm_name_St Kevin's Avenue,2.0760249310957533e-06
osm_name_Balbutcher Lane,2.0720228727051666e-06
osm_name_Leinster Market,2.06292122699656e-06
osm_name_Warren Street,2.061370382938511e-06
osm_name_Fairview Strand,2.058488792786511e-06
osm_name_Whitefriar Street,2.0555478973140523e-06
osm_name_Clanbrassil Street Lower,2.0547789920728167e-06
osm_name_Dunville Court,2.043156670969687e-06
osm_name_Dowth Avenue,2.0428628405864973e-06
osm_name_Friars Lane,2.038613932964871e-06
osm_name_Castleview,2.0327257512058777e-06
osm_name_Charleville Avenue,2.0251448596020614e-06
osm_name_Cardiffsbridge Road,2.02502652928852e-06
osm_ref_L2145,2.018563702351693e-06
osm_name_Eustace Street,2.000053806465962e-06
osm_name_Maywood Drive,1.9972442808595235e-06
osm_name_Henrietta Place,1.98818937790531e-06
osm_name_Riverside Grove,1.9874849129390185e-06
osm_name_Cumberland Road,1.987188892916989e-06
osm_name_Wanderers F.C. Rugby Club,1.986001484259769e-06
osm_name_Station Road,1.9855091100406386e-06
osm_name_Ellis Court,1.976345145987363e-06
osm_name_Bulfin Gardens,1.969021647463106e-06
osm_name_Basin Street Lower,1.9611175311477847e-06
osm_name_The Mews,1.9568459962739673e-06
osm_name_Saint Margaret's Road,1.9565463979832345e-06
osm_name_Philipsburgh Avenue,1.951840504086327e-06
osm_name_Oakbury,1.948174583784535e-06
osm_name_Magenta Hall,1.9442480601744462e-06
osm_name_Beneavin Drive,1.9345355267103313e-06
osm_name_Beaumont Crescent,1.932109408372558e-06
osm_name_Kildare Road,1.92701555582861e-06
osm_name_Annesley Place,1.9251447485296053e-06
osm_name_Dalcassian Downs,1.921701482385534e-06
osm_name_Glin Drive,1.9213789738273553e-06
osm_name_Parnell Bridge,1.9212246308272083e-06
osm_name_Nutley Road,1.921106158180325e-06
osm_name_Finglas Park,1.9144929206170967e-06
osm_name_Cappagh Road,1.9050927626319082e-06
osm_name_Belgrave Square West,1.8955704827798317e-06
osm_name_Poppintree Parade,1.8947998664665557e-06
osm_name_Temple Road,1.8897972402466565e-06
osm_name_Mask Avenue,1.888750207293799e-06
osm_name_Number 1 Branch Road North,1.8863357726031313e-06
osm_name_Glenaan Road,1.8862973683216684e-06
osm_name_Maryfield Drive,1.8805686228291065e-06
osm_name_Station Way,1.8785140835073342e-06
osm_name_Glin Crescent,1.876879079976736e-06
osm_name_Clonmore Road,1.8598472359859172e-06
osm_name_Kilbarron Park,1.8574751731490857e-06
osm_name_Ormond Square,1.8500378490149248e-06
osm_name_Landen Road,1.8460771452000874e-06
osm_name_The Coombe,1.8458125201526149e-06
osm_name_London Bridge,1.8452794782786764e-06
osm_name_Sandymount Green,1.8433549322626137e-06
osm_name_The Square,1.8424886238132817e-06
osm_name_Finglaswood Road,1.842016642007446e-06
osm_name_Ayrfield Drive,1.8357014931140994e-06
osm_name_St Michael's Cottages,1.8307454060835378e-06
osm_name_River Road,1.8300364397469776e-06
osm_name_Louis Lane,1.8296775590268586e-06
osm_name_Cromcastle Avenue,1.8167999437259676e-06
osm_name_College Green,1.8105441772124053e-06
osm_name_Greendale Road,1.8072723721846369e-06
osm_name_Barry Road,1.8068036307044308e-06
osm_name_Stannaway Drive,1.7922064515512187e-06
osm_name_Walnut Avenue,1.7882713499007063e-06
osm_name_Kilmorony Close,1.783695425853101e-06
osm_name_Molesworth Street,1.7782360414928958e-06
osm_name_Kevin Street Lower,1.7732726774878411e-06
osm_name_Woodlands,1.7709108980875834e-06
osm_name_Carndonagh Park,1.7701167480878962e-06
osm_name_Upper Glen Road,1.7681368677924888e-06
osm_name_Grand Canal Quay,1.7635675258033932e-06
osm_name_Harmonstown Avenue,1.7566663107918183e-06
osm_ref_L8145,1.7542734363761047e-06
osm_name_Stokes Place,1.7508046857356026e-06
osm_name_Griffith Avenue Extension,1.7487918647455506e-06
osm_name_Tolka Road,1.7464182888277273e-06
osm_name_Dromard Avenue,1.7421158942426956e-06
osm_name_Croaghpatrick Road,1.7349191394166127e-06
osm_name_Clonard Road,1.73103930576459e-06
osm_name_Colepark Road,1.7290540631890976e-06
osm_name_Mountpleasant Avenue Upper,1.7227186266113042e-06
osm_name_Stiles Court,1.721609568844375e-06
osm_name_Mask Green,1.7167688035149054e-06
osm_name_Lindsay Road,1.7160923207233022e-06
osm_name_Garville Avenue Upper,1.7160734162664862e-06
osm_name_Reginald Street,1.7154018897786838e-06
osm_name_Griffith Drive,1.714015222203561e-06
osm_name_Fownes Street Upper,1.7097266156491866e-06
osm_name_McAuley Avenue,1.7060476412849105e-06
osm_name_School Avenue,1.7025417250393147e-06
osm_name_Seafield Grove,1.70187089193022e-06
osm_name_De Courcy Square,1.7018553120018335e-06
osm_name_Slemish Road,1.7018458653821751e-06
osm_name_Elgin Road,1.6998747299177057e-06
osm_name_Leahy's Terrace,1.6982968330439017e-06
osm_name_Luby Road,1.697610602590831e-06
osm_name_Coultry Road,1.6938898927571642e-06
osm_name_Mannix Road,1.6911819154689197e-06
osm_name_Distillery Road,1.6873047595841219e-06
osm_name_Hanover Street East,1.6871522102385586e-06
osm_name_Sandymount Avenue,1.686894540900437e-06
osm_name_Armstrong Street,1.6865118636754537e-06
osm_name_Saint Vincent Street South,1.6855300805372313e-06
osm_name_Ardara Avenue,1.680429158164248e-06
osm_name_Strand Street,1.680382126741776e-06
osm_name_Rathgar Avenue,1.6778282307207098e-06
osm_name_Moeran Road,1.6772191300910598e-06
osm_name_Hardebeck Avenue,1.6768108818540031e-06
osm_name_Church Terrace,1.6746418825262395e-06
osm_name_Albert College Avenue,1.6676169949775314e-06
osm_name_Seamus Ennis Road,1.664279238265009e-06
osm_name_Bond Drive,1.66272994155622e-06
osm_name_Lee Road,1.6599787856946782e-06
osm_name_Convent Place,1.6561364121367616e-06
osm_name_Ballybough House,1.6533345042952015e-06
osm_name_Castletimon Avenue,1.6459696687556617e-06
osm_name_Abbeyvale,1.6449768714423492e-06
osm_name_Church Street Upper,1.6430091801458312e-06
osm_name_Kilshane Drive,1.6281398166316381e-06
osm_name_Saint Mobhi Boithirin,1.6182467524816143e-06
osm_name_Raglan Lane,1.6143685337331134e-06
osm_name_Auburn Road,1.6044697958883917e-06
osm_name_North Strand Road,1.6024998189653369e-06
osm_name_Longford Street Great,1.6022492237686776e-06
osm_name_Blackberry Lane,1.598073204977771e-06
osm_name_Richmond Cottages North,1.59774332389465e-06
osm_name_Grange Abbey Grove,1.597256194317997e-06
osm_name_Newtown Way,1.5941805094443476e-06
osm_name_Doyles Lane,1.5937698012576887e-06
osm_name_Herbert Avenue,1.5833411373564056e-06
osm_name_Tower Avenue,1.5822471785829214e-06
osm_name_Castle Court,1.5807403771281038e-06
osm_name_Coolock Lane Interchange,1.5761242188705455e-06
osm_name_Sycamore Road,1.5760847482773724e-06
osm_name_Clonturk Park,1.5754635436664453e-06
osm_name_Clogher Road,1.5689259324460875e-06
osm_name_Old Finglas Road,1.5530226709030664e-06
osm_name_Sarsfield Street,1.5492816714875331e-06
osm_name_Richmond Estate,1.5435859035316308e-06
osm_name_Cowper Road,1.5423753003329594e-06
osm_name_Blackpitts,1.5395278289932954e-06
osm_name_Fitzwilliam Street,1.532168802810653e-06
osm_name_Merchamp,1.5320457605360023e-06
osm_name_Saint Assam's Avenue,1.5221196530220729e-06
osm_name_Palmerston Park,1.5178765229184762e-06
osm_name_Seafield Downs,1.5171037812319198e-06
osm_name_Priory Road,1.515998954255113e-06
osm_name_Bailey's Court,1.5137370296855143e-06
osm_name_Glenmalure Square,1.511226301725735e-06
osm_name_Dartmouth Square North,1.5064163554123458e-06
osm_name_Whitworth Road,1.5062318075611455e-06
osm_name_Mellowes Road,1.5054169629879266e-06
osm_name_Clancy Avenue,1.5042399071296318e-06
osm_name_Shandon Park,1.4970796024150643e-06
osm_name_Fortfield Terrace,1.4862547753262295e-06
osm_name_Westland Court,1.4812657843411426e-06
osm_name_South Great George's Street,1.4785713838589987e-06
osm_name_The Stiles Road,1.4760218855363176e-06
osm_name_Bushy Park Road,1.4661586425700103e-06
osm_name_Beech Hill Road,1.4636119506298696e-06
osm_name_Rosemount Avenue,1.4593631910471731e-06
osm_name_Ferrycarrig Drive,1.4575397309662742e-06
osm_name_Abercorn Road,1.4556726942166684e-06
osm_name_Ennafort Park,1.4555033011713612e-06
osm_name_Woodfield Avenue,1.4487171240915294e-06
osm_name_Mount Prospect Grove,1.4456849117298548e-06
osm_name_Longford Street Little,1.4443244433356484e-06
osm_name_Fairview Avenue Lower,1.4432137264758271e-06
osm_name_Morehampton Road,1.442499578267323e-06
osm_name_Ontario Terrace,1.4380664611294944e-06
osm_name_Mask Drive,1.4359742357408126e-06
osm_name_Brunswick Street North,1.4332061662905122e-06
osm_name_Bridge Street,1.431068829886492e-06
osm_name_Mountjoy Square South,1.4269622888855095e-06
osm_name_Ballyneety Road,1.4265906071943527e-06
osm_ref_R818,1.4219301441940465e-06
