Observed_PM25,Random_Forest_Predicted_PM25,Gradient_Boosting_Predicted_PM25,RF_Residual,GB_Residual
3.174,4.058969999999998,6.630464186784636,-0.8849699999999978,-3.4564641867846357
6.013,6.647996666666663,6.169684467271746,-0.6349966666666633,-0.156684467271746
4.546,4.951180000000001,5.102085481177859,-0.40518000000000054,-0.5560854811778588
5.713,4.78679666666667,4.911272290116352,0.9262033333333299,0.8017277098836484
5.177,5.809463333333338,5.020815943456389,-0.6324633333333383,0.15618405654361034
4.743,4.955593333333326,4.86168843171599,-0.21259333333332542,-0.11868843171598975
4.08,4.734446666666665,5.1747652574157135,-0.6544466666666651,-1.0947652574157134
2.927,4.465220000000001,5.280030850524176,-1.5382200000000013,-2.3530308505241764
4.618,6.528163333333336,7.187136754420018,-1.9101633333333359,-2.5691367544200174
4.59,5.117506666666671,4.995003520819765,-0.527506666666671,-0.4050035208197649
7.575,6.541979999999994,5.878539514540048,1.0330200000000058,1.6964604854599523
4.345,5.480630000000001,5.224734795305435,-1.1356300000000008,-0.8797347953054349
10.367,10.39595999999999,8.716880734256284,-0.028959999999988995,1.650119265743717
2.879,3.3752433333333416,3.7829044593616845,-0.4962433333333416,-0.9039044593616845
9.012,6.094193333333342,6.749385660747363,2.9178066666666584,2.2626143392526377
4.469,4.04993,4.390470332472549,0.4190700000000005,0.07852966752745161
9.302,6.263079999999999,7.2197817882410344,3.038920000000001,2.082218211758965
7.081,7.136473333333315,7.612263533284804,-0.055473333333314834,-0.5312635332848039
4.799,5.151026666666667,5.789494277130422,-0.35202666666666627,-0.9904942771304217
8.464,6.294376666666665,6.3481161065224185,2.1696233333333357,2.115883893477582
7.644,6.92480666666667,7.404929008498281,0.7191933333333305,0.23907099150171884
8.922,8.28344333333333,8.28373858291346,0.6385566666666698,0.6382614170865413
4.467,8.34448999999999,6.1769322870513585,-3.87748999999999,-1.709932287051359
4.757,5.138713333333328,5.736302446865461,-0.38171333333332846,-0.9793024468654616
4.31,4.410299999999999,5.300529994153481,-0.10029999999999983,-0.9905299941534818
4.897,3.6188233333333337,3.7829044593616845,1.2781766666666665,1.1140955406383157
3.371,3.786936666666668,4.3475784488850895,-0.41593666666666795,-0.9765784488850895
5.308,5.77300000000001,6.744101137876738,-0.4650000000000105,-1.4361011378767383
7.156,6.848849999999999,5.796376940585664,0.3071500000000009,1.3596230594143357
5.482,5.158323333333336,5.403596497555347,0.32367666666666395,0.07840350244465277
6.001,4.95386333333333,6.116632551755915,1.0471366666666704,-0.11563255175591447
4.772,5.016850000000005,5.025444490945024,-0.2448500000000049,-0.2534444909450242
9.354,6.458600000000006,7.07556273838261,2.8953999999999933,2.2784372616173894
5.83,6.243943333333342,6.962903556358967,-0.413943333333342,-1.1329035563589667
6.286,6.555873333333361,7.412013207498675,-0.2698733333333614,-1.1260132074986755
7.8,10.102530000000003,8.498714169479635,-2.3025300000000035,-0.6987141694796355
5.7,6.4037000000000015,6.3225570113743705,-0.7037000000000013,-0.6225570113743704
4.384,5.052353333333336,5.12262603126863,-0.6683533333333358,-0.7386260312686295
7.299,6.591433333333334,6.762710793373736,0.7075666666666667,0.5362892066262646
8.479,7.924169999999993,7.470382971547526,0.5548300000000062,1.0086170284524734
4.616,4.6808666666666605,5.370116227721867,-0.06486666666666085,-0.7541162277218669
6.329,6.950833333333327,6.636759756283412,-0.6218333333333277,-0.3077597562834127
4.633,4.925656666666665,5.324226244101738,-0.292656666666665,-0.6912262441017383
4.66,6.892383333333334,6.845823578167634,-2.232383333333334,-2.185823578167634
2.307,3.9972499999999966,6.000092325141945,-1.6902499999999967,-3.693092325141945
6.573,6.190939999999996,5.809433686321598,0.3820600000000045,0.7635663136784023
5.606,5.662773333333335,5.504900255266257,-0.0567733333333349,0.10109974473374272
5.003,5.412296666666651,4.506632488459466,-0.4092966666666511,0.4963675115405337
6.287,6.174063333333335,5.882703452387323,0.11293666666666535,0.4042965476126765
7.995,7.563263333333336,7.6372488037782,0.431736666666664,0.35775119622180007
6.31,6.62485666666666,6.367335413733273,-0.31485666666666035,-0.057335413733273555
5.276,4.776206666666667,5.207332330342272,0.49979333333333287,0.06866766965772797
5.524,5.37478666666666,5.273083053303673,0.14921333333334008,0.2509169466963268
6.912,6.654426666666666,6.213347765887062,0.2575733333333341,0.698652234112938
6.017,6.847170000000012,7.5711946717463485,-0.8301700000000114,-1.5541946717463482
5.88,5.888520000000005,6.903228438022998,-0.00852000000000519,-1.023228438022998
