Feature,Importance
osm_name_Mask Green,0.0
osm_name_Mayor Street Lower,0.0
osm_name_Matt Talbot Memorial Bridge,0.0
osm_name_Maxwell Lane,0.0
osm_name_Maxwell Road,0.0
osm_name_May Lane,0.0
osm_name_May Park,0.0
osm_name_May Street,0.0
osm_name_Mayeston Rise,0.0
osm_name_Mayfield,0.0
osm_name_Mayfield Road,0.0
osm_name_Mayfield Road East,0.0
osm_name_Mayne River Avenue,0.0
osm_name_Mask Road,0.0
osm_name_Merrion Street Upper,0.0
osm_name_Merrion Wood,0.0
osm_name_Merton Avenue,0.0
osm_name_Merton Drive,0.0
osm_name_Merton Road,0.0
osm_name_Merville Avenue,0.0
osm_name_Mespil Estate,0.0
osm_name_Mespil Road,0.0
osm_name_Middle Abbey Street,0.0
osm_name_Middle Third,0.0
osm_name_Mellows Bridge,0.0
osm_name_Military Road,0.0
osm_name_Mill Close,0.0
osm_name_Mill Lane,0.0
osm_name_Mill Street,0.0
osm_name_Millbourne Avenue,0.0
osm_name_Millbrook Avenue,0.0
osm_name_Millbrook Court,0.0
osm_name_Millbrook Drive,0.0
osm_name_Millbrook Grove,0.0
osm_name_Millbrook Road,0.0
osm_name_Millmount Avenue,0.0
osm_name_Midlde Third,0.0
osm_name_Mellows Park,0.0
osm_name_Melrose Avenue,0.0
osm_name_Melrose Court,0.0
osm_name_Melville Road,0.0
osm_name_Melvin Road,0.0
osm_name_Memorial Road,0.0
osm_name_Mercer Street,0.0
osm_name_Merchamp,0.0
osm_name_Merchant's Quay,0.0
osm_name_Merchant's Road,0.0
osm_name_Merlyn Drive,0.0
osm_name_Merrion Street Lower,0.0
osm_name_Merlyn Road,0.0
osm_name_Merrion Close,0.0
osm_name_Merrion Court,0.0
osm_name_Merrion Place,0.0
osm_name_Merrion Road,0.0
osm_name_Merrion Row,0.0
osm_name_Merrion Square East,0.0
osm_name_Merrion Square North,0.0
osm_name_Merrion Square South,0.0
osm_name_Merrion Square West,0.0
osm_name_Merrion Strand,0.0
osm_name_Merlyn Park,0.0
osm_name_Trinity Street,0.0
osm_name_Tritonville Court,0.0
osm_name_Tritonville Crescent,0.0
osm_name_Tritonville Road,0.0
osm_name_Tudor Road,0.0
osm_name_Tulip Court,0.0
osm_name_Turlough Parade,0.0
osm_name_Turvey Close,0.0
osm_name_Tuscany Downs,0.0
osm_name_Tyrconnell Park,0.0
osm_name_Kincora Road,0.0
osm_name_Ulster Street,0.0
osm_name_Upper Abbey Street,0.0
osm_name_Upper Fairview Avenue,0.0
osm_name_Upper Glen Road,0.0
osm_name_Usher Street,0.0
osm_name_Usher's Island,0.0
osm_name_Usher's Quay,0.0
osm_name_Valentia Parade,0.0
osm_name_Valentia Road,0.0
osm_name_Ventry Drive,0.0
osm_name_Ventry Park,0.0
osm_name_Tyrrell Place,0.0
osm_name_Thornville Drive,0.0
osm_name_Thornville Road,0.0
osm_name_Thornwood,0.0
osm_name_Tivoli Avenue,0.0
osm_name_Tolka Bridge,0.0
osm_name_Tolka Estate,0.0
osm_name_Tolka Estate Road,0.0
osm_ref_R811,0.0
osm_name_Tolka Road,0.0
osm_name_Tolka Valley Road,0.0
osm_name_Trim Road,0.0
osm_name_Toll Bridge Road,0.0
osm_name_Tom Clarke Bridge,0.0
osm_name_Tom Clarke House,0.0
osm_name_Tonguefield Road,0.0
osm_name_Tonlegee Avenue,0.0
osm_name_Tonlegee Drive,0.0
osm_name_Tourmakeady Road,0.0
osm_name_Tower Avenue,0.0
osm_name_Tower Villa,0.0
osm_name_Townsend Street,0.0
osm_name_Tranquility Grove,0.0
osm_name_Tolka Valley View,0.0
osm_name_Wade's Avenue,0.0
osm_name_Wadelai Road,0.0
osm_name_Wainsfort Park,0.0
osm_name_Walkinstown Avenue,0.0
osm_name_Walkinstown Close,0.0
osm_name_Walkinstown Drive,0.0
osm_name_Walkinstown Green,0.0
osm_name_Walkinstown Parade,0.0
osm_name_Walkinstown Road,0.0
osm_name_Walkinstown Roundabout,0.0
osm_name_Ventry Road,0.0
osm_name_Walnut Avenue,0.0
osm_name_Walnut Rise,0.0
osm_name_Walnut Walk,0.0
osm_name_Walsh Road,0.0
osm_name_Walworth Road,0.0
osm_name_Wanderers F.C. Rugby Club,0.0
osm_name_Wapping Street,0.0
osm_name_Ward's Hill,0.0
osm_name_Warner's Lane,0.0
osm_name_Warren Street,0.0
osm_name_Warrington Lane,0.0
osm_name_Wallace Road,0.0
osm_name_Vergemount Hall,0.0
osm_name_Vergemount Park,0.0
osm_name_Vernon Avenue,0.0
osm_name_Vernon Drive,0.0
osm_name_Vernon Gardens,0.0
osm_name_Vernon Grove,0.0
osm_name_Vernon Heath,0.0
osm_name_Vernon Park,0.0
osm_name_Vernon Rise,0.0
osm_name_Verschoyle Place,0.0
osm_name_Vicar Street,0.0
osm_name_Violet HIll Drive,0.0
osm_name_Victoria Lane,0.0
osm_name_Victoria Quay,0.0
osm_name_Victoria Road,0.0
osm_name_Victoria Street,0.0
osm_name_Victoria Villas,0.0
osm_name_Villa Park Avenue,0.0
osm_name_Villa Park Drive,0.0
osm_name_Villa Park Gardens,0.0
osm_name_Villa Park Road,0.0
osm_name_Village Court,0.0
osm_name_Villiers Road,0.0
osm_name_Victoria Avenue,0.0
osm_name_Tara Lawns,0.0
osm_name_Tara Street,0.0
osm_name_Taylor's Lane,0.0
osm_name_Teeling Way,0.0
osm_name_Temple Cottages,0.0
osm_name_Temple Gardens,0.0
osm_name_Temple Hill,0.0
osm_name_Temple Lane North,0.0
osm_name_Temple Park,0.0
osm_name_Temple Road,0.0
osm_name_Thornville Avenue,0.0
osm_name_Temple Street North,0.0
osm_name_Temple Street West,0.0
osm_name_Templemore Avenue,0.0
osm_name_Templeogue Road,0.0
osm_name_Terenure Gate,0.0
osm_name_Terenure Park,0.0
osm_name_Terenure Place,0.0
osm_name_Terenure Road East,0.0
osm_name_Terenure Road North,0.0
osm_name_Terenure Road West,0.0
osm_name_Terenure Village Centre,0.0
osm_name_Temple Square,0.0
osm_name_Swan Place,0.0
osm_name_Swans Nest Avenue,0.0
osm_name_Swans Nest Road,0.0
osm_name_Swanville Place,0.0
osm_name_Swift's Alley,0.0
osm_name_Swift's Row,0.0
osm_name_Swilly Road,0.0
osm_name_Swords Road,0.0
osm_name_Sybil Hill Avenue,0.0
osm_name_Sybil Hill Road,0.0
osm_name_Talbot Street,0.0
osm_name_Sycamore Street,0.0
osm_name_Sydney Parade Avenue,0.0
osm_name_Syndenham Road,0.0
osm_name_Synge Lane,0.0
osm_name_Synge Place,0.0
osm_name_Synge Street,0.0
osm_name_Synnott Place,0.0
osm_name_Synnott Row,0.0
osm_name_Taaffe's Place,0.0
osm_name_Talbot Lane,0.0
osm_name_Talbot Place,0.0
osm_name_Sycamore Road,0.0
osm_name_The Richmond,0.0
osm_name_The Rise,0.0
osm_name_The Square,0.0
osm_name_The Steeples,0.0
osm_name_The Stiles Road,0.0
osm_name_The Thatch Road,0.0
osm_name_The Timber Mill,0.0
osm_name_The Turrets,0.0
osm_name_The View,0.0
osm_name_The Village,0.0
osm_name_Terminal Road North,0.0
osm_name_Third Avenue,0.0
osm_name_Thomas Court,0.0
osm_name_Thomas Davis Street,0.0
osm_name_Thomas Lane,0.0
osm_name_Thomas Moore Road,0.0
osm_name_Thomas Street,0.0
osm_name_Thomond Road,0.0
osm_name_Thor Place,0.0
osm_name_Thorncastle Street,0.0
osm_name_Thorndale Court,0.0
osm_name_Thorndale Drive,0.0
osm_name_The Willows,0.0
osm_fclass_tertiary_link,0.0
osm_name_Terminal Road West,0.0
osm_name_The Avenue,0.0
osm_name_The Beeches,0.0
osm_name_The Belfry,0.0
osm_name_The Bogie's Roundabout,0.0
osm_name_The Cloisters,0.0
osm_name_The Coombe,0.0
osm_name_The Court,0.0
osm_name_The Crescent,0.0
osm_name_The Frank Flood Bridge,0.0
osm_name_The Paddock,0.0
osm_name_The Haven,0.0
osm_name_The Hole in the Wall Road,0.0
osm_name_The Laurels,0.0
osm_name_The Lawn,0.0
osm_name_The Link Road,0.0
osm_name_The Meadows,0.0
osm_name_The Mews,0.0
"osm_name_The Mews, 6 Tyrconnell Road",0.0
osm_name_The Northumberlands,0.0
osm_name_The Oaks,0.0
osm_name_The Orchard,0.0
osm_name_The Gasworks,0.0
osm_name_York Road,0.0
osm_name_York Street,0.0
osm_name_Zion Road,0.0
osm_ref_L1006,0.0
osm_ref_L1014,0.0
osm_ref_L1084,0.0
osm_ref_L2145,0.0
osm_ref_L2190,0.0
osm_ref_L3031,0.0
osm_ref_L3080,0.0
osm_name_Warrington Place,0.0
osm_ref_L4005,0.0
osm_ref_L4021,0.0
osm_ref_L4022,0.0
osm_ref_L5704,0.0
osm_ref_L8041,0.0
osm_ref_L8107,0.0
osm_ref_L8111,0.0
osm_ref_L8145,0.0
osm_ref_L8178,0.0
osm_ref_L8422,0.0
osm_ref_N2,0.0
osm_ref_L3101,0.0
osm_name_Winton Avenue,0.0
osm_name_Winton Mews,0.0
osm_name_Winton Road,0.0
osm_name_Wolfe Tone Quay,0.0
osm_name_Wolfe Tone Street,0.0
osm_name_Wolseley Street,0.0
osm_name_Wood Quay,0.0
osm_name_Woodbine Park,0.0
osm_name_Woodbine Road,0.0
osm_name_Woodfield Avenue,0.0
osm_name_Yellow Road,0.0
osm_name_Woodhazel Terrace,0.0
osm_name_Woodlands,0.0
osm_name_Woodlawn Avenue,0.0
osm_name_Woodlawn Way,0.0
osm_name_Woodstock Gardens,0.0
osm_name_Woodville Road,0.0
osm_name_Wormwood Gate,0.0
osm_name_Wynnefield Road,0.0
osm_name_Xavier Avenue,0.0
osm_name_Yarnhall Street,0.0
osm_name_Yeats Way,0.0
osm_name_Woodford Court,0.0
osm_ref_R819,0.0
osm_ref_R820,0.0
osm_ref_R824,0.0
osm_ref_R825,0.0
osm_ref_R833,0.0
osm_ref_R834,0.0
osm_ref_R839,0.0
osm_ref_R840,0.0
osm_oneway_B,0.0
osm_fclass_tertiary,0.0
osm_ref_N50,0.0
osm_ref_R806,0.0
osm_ref_R805,0.0
osm_ref_R804,0.0
osm_ref_R803,0.0
osm_ref_R802,0.0
osm_ref_R801,0.0
osm_ref_R148,0.0
osm_ref_R147,0.0
osm_ref_R813,0.0
osm_fclass_motorway_link,0.0
osm_fclass_secondary_link,0.0
osm_ref_R138,0.0
osm_ref_R101,0.0
osm_ref_R102,0.0
osm_ref_R103,0.0
osm_ref_R104,0.0
osm_ref_R105,0.0
osm_ref_R107,0.0
osm_ref_R108,0.0
osm_ref_R109,0.0
osm_ref_R110,0.0
osm_ref_R111,0.0
osm_ref_R112,0.0
osm_ref_R818,0.0
osm_ref_R117,0.0
osm_ref_R118,0.0
osm_ref_R808,0.0
osm_ref_R132,0.0
osm_ref_R135,0.0
osm_ref_R137,0.0
osm_ref_R807,0.0
osm_ref_R814,0.0
osm_ref_R815,0.0
osm_ref_R816,0.0
osm_ref_R817,0.0
osm_ref_R114,0.0
osm_name_Wellington Quay,0.0
osm_name_Wellington Road,0.0
osm_name_Wellington Street Lower,0.0
osm_name_Wellington Street Upper,0.0
osm_name_Wellmount Drive,0.0
osm_name_Wellmount Road,0.0
osm_name_Wellpark Avenue,0.0
osm_name_Werburgh Street,0.0
osm_name_Wesley Place,0.0
osm_name_Wesley Road,0.0
osm_name_Winetavern Street,0.0
osm_name_Westbourne Road,0.0
osm_name_Westbrook,0.0
osm_name_Western Way,0.0
osm_name_Westfield Road,0.0
osm_name_Westhampton Place,0.0
osm_name_Westland Court,0.0
osm_name_Westland Row,0.0
osm_name_Westland Square,0.0
osm_name_Westlink Industrial Estate,0.0
osm_name_Westmoreland Park,0.0
osm_name_Westmoreland Street,0.0
osm_name_West Road,0.0
osm_name_Wasdale Grove,0.0
osm_name_Wasdale Park,0.0
osm_name_Washerwomans Lane,0.0
osm_name_Washington Street,0.0
osm_name_Waterfall Avenue,0.0
osm_name_Waterfall Road,0.0
osm_name_Waterloo Avenue,0.0
osm_name_Waterloo Lane,0.0
osm_name_Waterloo Road,0.0
osm_name_Watermill Avenue,0.0
osm_name_Watermill Drive,0.0
osm_name_Wellington Place North,0.0
osm_name_Watermill Park,0.0
osm_name_Watermill Road,0.0
osm_name_Watkins Square,0.0
osm_name_Watling Street,0.0
osm_name_Waverly Avenue,0.0
osm_name_Weaver Lane,0.0
osm_name_Weavers Close,0.0
osm_name_Weavers Street,0.0
osm_name_Weavers' Square,0.0
osm_name_Wellington Lane,0.0
osm_name_Wellington Place,0.0
osm_name_Watermill Lawn,0.0
osm_name_William Street South,0.0
osm_name_William's Park,0.0
osm_name_Williams Place South,0.0
osm_name_Willow Field,0.0
osm_name_Willow Park Avenue,0.0
osm_name_Willow Park Crescent,0.0
osm_name_Willow Park Drive,0.0
osm_name_Willow Park Grove,0.0
osm_name_Willow Park Road,0.0
osm_name_Wilton Place,0.0
osm_name_Westpark,0.0
osm_name_Windele Road,0.0
osm_name_Windermere,0.0
osm_name_Windmill Avenue,0.0
osm_name_Windmill Lane,0.0
osm_name_Windmill Park,0.0
osm_name_Windmill Road,0.0
osm_name_Windsor Avenue,0.0
osm_name_Windsor Place,0.0
osm_name_Windsor Road,0.0
osm_name_Windsor Terrace,0.0
osm_name_Windsor Villas,0.0
osm_name_Wilton Terrace,0.0
osm_name_Wexford Street,0.0
osm_name_Wharton Terrace,0.0
osm_name_White's Lane,0.0
osm_ref_R809,0.0
osm_name_Whitefriar Place,0.0
osm_name_Whitefriar Street,0.0
osm_name_Whitehall Road,0.0
osm_name_Whitehall Road West,0.0
osm_name_Whitethorn Rise,0.0
osm_name_Whitfield Grove,0.0
osm_name_Whitton Road,0.0
osm_name_William Street North,0.0
osm_name_Whitworth Parade,0.0
osm_name_Whitworth Place,0.0
osm_name_Whitworth Road,0.0
osm_name_Wicklow Street,0.0
osm_name_Wiilson's Place,0.0
osm_name_Wilfield,0.0
osm_name_Wilfield Park,0.0
osm_name_Wilfield Road,0.0
osm_name_Wilfrid Road,0.0
osm_name_Wilfrid Terrace,0.0
osm_name_Wille Bermingham Place,0.0
osm_name_Whitworth Avenue,0.0
osm_name_Saint Patrick's Terrace,0.0
osm_name_Saint Peter's Avenue,0.0
osm_name_Saint Peter's Road,0.0
osm_name_Saint Philomenas Road,0.0
osm_name_Saint Teresa Place,0.0
osm_name_Saint Teresa's Road,0.0
osm_name_Saint Thomas' Road,0.0
osm_name_Saint Vincent Street North,0.0
osm_name_Saint Vincent Street South,0.0
osm_name_Salem Court,0.0
osm_name_Swan Centre Service Yard,0.0
osm_name_Sallymount Avenue,0.0
osm_name_Sallymount Gardens,0.0
osm_name_Sallymount Terrace,0.0
osm_name_Samuel Beckett Bridge,0.0
osm_name_Sandford Avenue,0.0
osm_name_Sandford Close,0.0
osm_name_Sandford Road,0.0
osm_name_Sandwith Street Lower,0.0
osm_name_Sandwith Street Upper,0.0
osm_name_Sandyhill Court,0.0
osm_name_Sandymount Avenue,0.0
osm_name_Sallowood View,0.0
osm_name_Saint Laurence Place East,0.0
osm_name_Saint Laurence's Grove,0.0
osm_name_Saint Laurence's Road,0.0
osm_name_Saint Lawrence Road,0.0
osm_name_Saint Malachy's Road,0.0
osm_name_Saint Margaret's Avenue,0.0
osm_name_Saint Margaret's Road,0.0
osm_name_Saint Margaret's Terrace,0.0
osm_name_Saint Martin's Park,0.0
osm_name_Saint Mary's Avenue North,0.0
osm_name_Saint Pappin's Road,0.0
osm_name_Saint Mary's Place,0.0
osm_name_Saint Mary's Place North,0.0
osm_name_Saint Mary's Road,0.0
osm_name_Saint Michan's Street,0.0
osm_name_Saint Mobhi Boithirin,0.0
osm_name_Saint Mobhi Drive,0.0
osm_name_Saint Mobhi Grove,0.0
osm_name_Saint Mobhi Road,0.0
osm_name_Saint Mobhi Road,0.0
osm_name_Saint Pancras,0.0
osm_name_Saint Pappin's Green,0.0
osm_name_Saint Mary's Drive,0.0
osm_name_Seafort Villas,0.0
osm_name_Seafront Terrace,0.0
osm_name_Seamus Ennis Road,0.0
osm_name_Sean Mac Dermott Street Upper,0.0
osm_name_Sean MacDermott Street Lower,0.0
osm_name_Abbey Street Lower,0.0
osm_name_Seapark,0.0
osm_name_Seapark Drive,0.0
osm_name_Seapark Road,0.0
osm_name_Seaview Avenue,0.0
osm_name_Sandymount Castle Drive,0.0
osm_name_Seaview Terrace,0.0
osm_name_Second Avenue,0.0
osm_name_Serpentine Avenue,0.0
osm_name_Serpentine Park,0.0
osm_name_Serpentine Terrace,0.0
osm_name_Setanta Place,0.0
osm_name_Seven Oaks,0.0
osm_name_Seville Place,0.0
osm_name_Seville Terrace,0.0
osm_name_Shamrock Street,0.0
osm_name_Shamrock Terrace,0.0
osm_name_Seaview Avenue North,0.0
osm_name_Sandymount Court,0.0
osm_name_Sandymount Green,0.0
osm_name_Sandymount Road,0.0
osm_name_Santry Avenue,0.0
osm_name_Santry Bypass,0.0
osm_name_Santry Villas,0.0
osm_name_Santry Way,0.0
osm_name_Sarsfield Quay,0.0
osm_name_Sarsfield Road,0.0
osm_name_Sarsfield Street,0.0
osm_name_Saul Road,0.0
osm_name_Seafort Crescent,0.0
osm_name_School Avenue,0.0
osm_name_School House Lane East,0.0
osm_name_School Street,0.0
osm_name_Schoolhouse Lane,0.0
osm_name_Seacourt,0.0
osm_name_Seafield Avenue,0.0
osm_name_Seafield Downs,0.0
osm_name_Seafield Grove,0.0
osm_name_Seafield Road East,0.0
osm_name_Seafield Road West,0.0
osm_name_Seafort Avenue,0.0
osm_name_Scherzer Lifting Bridge,0.0
osm_name_Rutland Place,0.0
osm_name_Rutland Place North,0.0
osm_name_Rutland Street Lower,0.0
osm_name_Rutledge Terrace,0.0
osm_name_Ryan's Cottages,0.0
osm_name_Ryder's Row,0.0
osm_name_Sackville Avenue,0.0
osm_name_Sackville Place,0.0
osm_name_Saint Agnes Road,0.0
osm_name_Saint Agnes Road (Crumlin Village),0.0
osm_name_Saint Laurance Place,0.0
osm_name_Saint Aidan's Park,0.0
osm_name_Saint Aidan's Park Avenue,0.0
osm_name_Saint Aidan's Park Road,0.0
osm_name_Saint Alban's Park,0.0
osm_name_Saint Alban's Road,0.0
osm_name_Saint Alphonsus' Road Lower,0.0
osm_name_Saint Andrew Street,0.0
osm_name_Saint Anthony's Road,0.0
osm_name_Saint Assam's Avenue,0.0
osm_name_Saint Assam's Drive,0.0
osm_name_Saint Assam's Park,0.0
osm_name_Saint Agnes' Park,0.0
osm_name_Rory O'More Bridge,0.0
osm_name_Rosedale Terrace,0.0
osm_name_Roseglen Road,0.0
osm_name_Rosemount Avenue,0.0
osm_name_Rosie Hackett Bridge,0.0
osm_name_Ross Place,0.0
osm_name_Ross Road,0.0
osm_name_Ross Street,0.0
osm_name_Rostrevor Court,0.0
osm_name_Rostrevor Place,0.0
osm_name_Rutland Grove,0.0
osm_name_Rothe Abbey,0.0
osm_name_Rowserstown Lane,0.0
osm_name_Royal Canal Avenue,0.0
osm_name_Royal Canal Bank,0.0
osm_name_Royal Canal Court,0.0
osm_name_Royal Canal Way,0.0
osm_name_Royston,0.0
osm_name_Russell Avenue,0.0
osm_name_Russell Avenue East,0.0
osm_name_Russell Street,0.0
osm_name_Rutland Avenue,0.0
osm_name_Rostrevor Terrace,0.0
osm_name_Saint Gabriels Road,0.0
osm_name_Saint Georges Avenue,0.0
osm_name_Saint Helena's Road,0.0
osm_name_Saint Ignatius Road,0.0
osm_name_Saint Jame's Wood,0.0
osm_name_Saint James' Avenue,0.0
osm_name_Saint James's Avenue,0.0
osm_name_Saint Jarlath Road,0.0
osm_name_Saint John's Court,0.0
osm_name_Saint John's Road West,0.0
osm_name_Saint Assam's Road East,0.0
osm_name_Saint Joseph's Parade,0.0
osm_name_Saint Joseph's Place,0.0
osm_name_Saint Joseph's Road,0.0
osm_name_Saint Joseph's Square,0.0
osm_name_Saint Joseph's Street,0.0
osm_name_Saint Joseph's Terrace,0.0
osm_name_Saint Josephs Avenue,0.0
osm_name_Saint Josephs Place,0.0
osm_name_Saint Kevin's Cottages,0.0
osm_name_Saint Kevin's Parade,0.0
osm_name_Saint Kevin's Road,0.0
osm_name_Saint Joseph's Avenue,0.0
osm_name_Saint Assam's Road West,0.0
osm_name_Saint Attracta Road,0.0
osm_name_Saint Benedict's Gardens,0.0
osm_name_Saint Brendan's Avenue,0.0
osm_name_Abbeyfield,0.0
osm_name_Saint Brendan's Park,0.0
osm_name_Saint Brendan's Terrace,0.0
osm_name_Saint Bridgid's Crescent,0.0
osm_name_Saint Brigid's Road,0.0
osm_name_Saint Brigids Avenue,0.0
osm_name_Saint Brocs Cottages,0.0
osm_name_Saint Fintan Road,0.0
osm_name_Saint Canice's Road,0.0
osm_name_Saint Catherine's Avenue,0.0
osm_name_Saint Catherine's Lane West,0.0
osm_name_Saint Clement's Road,0.0
osm_name_Saint Columba's Road Upper,0.0
osm_name_Saint David's Terrace,0.0
osm_name_Saint Davids Wood,0.0
osm_name_Saint Declan's Road,0.0
osm_name_Saint Declan's Terrace,0.0
osm_name_Saint Eithne Road,0.0
osm_name_Saint Finbar's Road,0.0
osm_name_Saint Canice's Park,0.0
osm_name_St Mary's Lane,0.0
osm_name_St Mary's Road,0.0
osm_name_St Michael's Cottages,0.0
osm_name_St Michael's Hill,0.0
osm_name_St Michaels Close,0.0
osm_name_St Patrick's Parade,0.0
osm_name_St Patrick's Road,0.0
osm_name_St Patrick's Villas,0.0
osm_name_St Vincent's Street West,0.0
osm_name_St. Andrew's Court,0.0
osm_name_Shanagarry,0.0
osm_name_St. Francis Square,0.0
osm_name_St. John's Court,0.0
osm_name_St. John's Wood,0.0
osm_name_St. Kevin's College,0.0
osm_name_St. Patrick's Close,0.0
osm_name_St. Peter's Court,0.0
osm_name_St. Stephen's Green,0.0
osm_name_Stable Lane,0.0
osm_name_Stamer Street,0.0
osm_name_Stanford Green,0.0
osm_name_Stanhope Street,0.0
osm_name_St. Elizabeth's Court,0.0
osm_name_Springdale Road,0.0
osm_name_Springfield,0.0
osm_name_St Alphonsus Road Upper,0.0
osm_name_St Alphonsus' Avenue,0.0
osm_name_St Andrew Lane,0.0
osm_name_St Anne's Road,0.0
osm_name_St Augustine Street,0.0
osm_name_St Brendan's Cottages,0.0
osm_name_St Brigid's Road Lower,0.0
osm_name_St Brigid's Road Upper,0.0
osm_name_St Kevin's Avenue,0.0
osm_name_St Donagh's Park,0.0
osm_name_St Donagh's Road,0.0
osm_name_St Enda's Road,0.0
osm_name_St James' Place,0.0
osm_name_St James' Walk,0.0
osm_name_St James's Terrace,0.0
osm_name_St John's,0.0
osm_name_St John's Road,0.0
osm_name_St John's Road West,0.0
osm_name_St Joseph's Avenue,0.0
osm_name_St Joseph's Way,0.0
osm_name_St Donagh's Crescent,0.0
osm_name_Strand Street,0.0
osm_name_Strangford Gardens,0.0
osm_name_Strangford Road East,0.0
osm_name_Strasburg Terrace,0.0
osm_name_Suffolk Street,0.0
osm_name_Sugar House Lane,0.0
osm_name_Suir Road,0.0
osm_name_Suir Road Bridge,0.0
osm_name_Summer Street North,0.0
osm_name_Summer Street South,0.0
osm_name_Stanley Street,0.0
osm_name_Summerhill Parade,0.0
osm_name_Summerville Park,0.0
osm_name_Sunbury Court,0.0
osm_name_Sunbury Gardens,0.0
osm_name_Sundrive Road,0.0
osm_name_Susan Terrace,0.0
osm_name_Susanville Road,0.0
osm_name_Sussex Road,0.0
osm_name_Sussex Terrace,0.0
osm_name_Swan Alley,0.0
osm_name_Swan Centre Car Park,0.0
osm_name_Summerhill,0.0
osm_name_Stannaway Avenue,0.0
osm_name_Stannaway Court,0.0
osm_name_Stannaway Drive,0.0
osm_name_Stannaway Road,0.0
osm_name_Station Road,0.0
osm_name_Station Square,0.0
osm_name_Station Way,0.0
osm_name_Steeven's Lane,0.0
osm_name_Stella Avenue,0.0
osm_name_Stephen Street Lower,0.0
osm_name_Stephen Street Upper,0.0
osm_name_Strand Road,0.0
osm_name_Stephen's Place,0.0
osm_fclass_trunk,0.0
osm_name_Stiles Court,0.0
osm_name_Stillorgan,0.0
osm_name_Stirrup Lane,0.0
osm_name_Stokes Place,0.0
osm_name_Stoney Road,0.0
osm_name_Stoneybatter,0.0
osm_name_Store Street,0.0
osm_name_Stormanstown Road,0.0
osm_name_Strand Mews,0.0
osm_name_Stephen's Lane,0.0
osm_name_Shanowen Road,0.0
osm_name_Shanowen Square,0.0
osm_name_Shanrath Road,0.0
osm_name_Shantalla Avenue,0.0
osm_name_Shantalla Drive,0.0
osm_name_Shantalla Park,0.0
osm_name_Shantalla Road,0.0
osm_name_Shaw Street,0.0
osm_name_Shea's Lane,0.0
osm_name_Shelbourne Avenue,0.0
osm_name_Spring Garden Street,0.0
osm_name_Shelbourne Road,0.0
osm_name_Shelbourne Village,0.0
osm_name_Shelmalier Road,0.0
osm_name_Shelmartin Avenue,0.0
osm_name_Shelmartin Terrace,0.0
osm_name_Shelton Grove,0.0
osm_name_Sheriff Street Lower,0.0
osm_name_150 Howth Road,0.0
osm_name_Sherrard Street Lower,0.0
osm_name_Sherrard Street Upper,0.0
osm_name_Ship Street Great,0.0
osm_name_Shelbourne Place,0.0
osm_name_Shanard Avenue,0.0
osm_name_Shanard Road,0.0
osm_name_Shandon Crescent,0.0
osm_name_Shandon Drive,0.0
osm_name_Shandon Gardens,0.0
osm_name_Shandon Green,0.0
osm_name_Shandon Park,0.0
osm_name_Shandon Road,0.0
osm_name_Shangan Crescent,0.0
osm_name_Shangan Green,0.0
osm_name_Shangan Road,0.0
osm_name_Shanowen Park,0.0
osm_name_Shanliss Drive,0.0
osm_name_Shanliss Park,0.0
osm_name_Shanliss Road,0.0
osm_name_Shanliss Walk,0.0
osm_name_Shanliss Way,0.0
osm_name_Shannon Terrace,0.0
osm_name_Shanowen Avenue,0.0
osm_name_Shanowen Business Centre,0.0
osm_name_Shanowen Crescent,0.0
osm_name_Shanowen Drive,0.0
osm_name_Shanowen Grove,0.0
osm_name_Shanliss Avenue,0.0
osm_name_Smithfield Terrace,0.0
osm_name_Snowdrop Walk,0.0
osm_name_Somerville Avenue,0.0
osm_name_Somerville Park,0.0
osm_fclass_trunk_link,0.0
osm_name_South Circular Road,0.0
osm_name_South Cumberland Street,0.0
osm_name_South Dock Street,0.0
osm_name_South Frederick Street,0.0
osm_name_South Great George's Street,0.0
osm_name_Ship Street Little,0.0
osm_name_South Lotts Road,0.0
osm_name_Southern Cross Avenue,0.0
osm_name_Spa Road,0.0
osm_name_Spencer Dock Bridge,0.0
osm_name_Spencer Row,0.0
osm_name_Spencer Street North,0.0
osm_name_Spencer Street South,0.0
osm_name_Sperrin Road,0.0
osm_name_Spindrift Avenue,0.0
osm_name_Spitalfields,0.0
osm_name_Spring Garden Lane,0.0
osm_name_South Hill,0.0
osm_name_Shrewsbury Park,0.0
osm_name_Shrewsbury Road,0.0
osm_name_Sigurd Road,0.0
osm_name_Silloge Road,0.0
osm_name_Sillogue Park,0.0
osm_name_Simmonscourt Avenue,0.0
osm_name_Simmonscourt Castle,0.0
osm_name_Simmonscourt Road,0.0
osm_name_Simmonscourt Square,0.0
osm_name_Simmonscourt Terrace,0.0
osm_name_Sion Hill Park,0.0
osm_name_Smithfield,0.0
osm_name_Sir John Rogerson's Quay,0.0
osm_name_Skelly's Lane,0.0
osm_name_Skreen Road,0.0
osm_name_Slademore Avenue,0.0
osm_name_Slaney Close,0.0
osm_name_Slaney Court,0.0
osm_name_Slaney Road,0.0
osm_name_Slemish Road,0.0
osm_name_Slievebloom Road,0.0
osm_name_Slievemore Road,0.0
osm_name_Slievenamon Road,0.0
osm_name_Sion Hill Road,0.0
osm_name_Champions' Avenue,0.0
osm_name_Chancery Lane,0.0
osm_name_Chancery Place,0.0
osm_name_Chancery Street,0.0
